customer_id,segment,city,age,gender,join_date,email_subscribed,preferred_device,preferred_category
CUST01049,Lost,Jakarta,47,Female,2024-08-16,1,Mobile,Apparel
CUST01050,Loyal,Jakarta,23,Male,2024-01-15,0,Desktop,Sports
CUST01051,Loyal,Bandung,34,Female,2024-03-04,0,Desktop,Home & Garden
CUST01052,New,Semarang,39,Female,2024-10-21,1,Desktop,Apparel
CUST01053,New,Bandung,42,Prefer not to say,2024-10-14,1,Mobile,Apparel
CUST01054,Loyal,Jakarta,25,Female,2024-10-30,0,Mobile,Apparel
CUST01055,Lost,Bandung,42,Male,2024-01-01,1,Mobile,Home & Garden
CUST01056,At Risk,Yogyakarta,41,Female,2024-03-05,1,Mobile,Home & Garden
CUST01057,At Risk,Bali,47,Female,2024-05-31,1,Mobile,Beauty
CUST01058,Champions,Bandung,20,Female,2024-06-07,1,Mobile,Books
CUST01059,At Risk,Surabaya,31,Male,2024-07-11,0,Mobile,Sports
CUST01060,New,Medan,32,Female,2024-01-27,0,Desktop,Sports
CUST01061,Loyal,Depok,28,Male,2024-10-07,1,Mobile,Apparel
CUST01062,Loyal,Surabaya,22,Male,2024-05-24,0,Desktop,Beauty
CUST01063,Champions,Medan,38,Female,2024-10-24,1,Tablet,Apparel
CUST01064,New,Jakarta,54,Male,2024-09-04,1,Mobile,Sports
CUST01065,New,Bali,18,Male,2024-10-21,0,Desktop,Apparel
CUST01066,Lost,Makassar,28,Male,2024-02-19,1,Tablet,Electronics
CUST01067,At Risk,Bandung,39,Female,2024-03-17,1,Mobile,Apparel
CUST01068,At Risk,Bandung,29,Female,2024-07-11,0,Desktop,Electronics
CUST01069,At Risk,Jakarta,42,Male,2024-08-15,1,Mobile,Home & Garden
CUST01070,New,Jakarta,50,Female,2024-10-27,1,Mobile,Sports
CUST01071,New,Bali,29,Male,2024-08-10,1,Mobile,Sports
CUST01072,Lost,Jakarta,52,Male,2024-01-11,0,Desktop,Beauty
CUST01073,Champions,Surabaya,55,Female,2024-03-04,1,Desktop,Electronics
CUST01074,Lost,Jakarta,29,Female,2024-08-16,1,Mobile,Apparel
CUST01075,Loyal,Jakarta,53,Male,2024-01-18,1,Mobile,Food & Drink
CUST01076,Loyal,Jakarta,18,Female,2024-01-24,1,Desktop,Sports
CUST01077,At Risk,Surabaya,54,Female,2024-06-09,0,Mobile,Beauty
CUST01078,Loyal,Bandung,24,Male,2024-01-23,1,Mobile,Books
CUST01079,Lost,Jakarta,53,Male,2024-07-02,0,Mobile,Beauty
CUST01080,Loyal,Bali,28,Female,2024-02-12,1,Tablet,Electronics
CUST01081,Loyal,Depok,35,Female,2024-04-08,1,Desktop,Home & Garden
CUST01082,Loyal,Bali,27,Male,2024-08-10,0,Mobile,Apparel
CUST01083,At Risk,Bali,53,Female,2024-06-17,1,Mobile,Apparel
CUST01084,Lost,Jakarta,32,Male,2024-02-20,0,Mobile,Electronics
CUST01085,Lost,Surabaya,29,Female,2024-06-05,0,Mobile,Apparel
CUST01086,At Risk,Surabaya,36,Female,2024-02-20,1,Tablet,Home & Garden
CUST01087,Loyal,Surabaya,52,Female,2024-07-25,1,Mobile,Home & Garden
CUST01088,Loyal,Jakarta,26,Female,2024-10-17,1,Desktop,Food & Drink
CUST01089,New,Bandung,33,Female,2024-08-02,1,Tablet,Books
CUST01090,At Risk,Palembang,35,Female,2024-09-23,0,Desktop,Apparel
CUST01091,Lost,Bali,37,Female,2024-06-09,1,Mobile,Apparel
CUST01092,Champions,Jakarta,54,Female,2024-05-26,1,Desktop,Food & Drink
CUST01093,At Risk,Makassar,50,Female,2024-03-10,1,Tablet,Food & Drink
CUST01094,New,Jakarta,43,Female,2024-04-07,0,Desktop,Sports
CUST01095,New,Depok,33,Female,2024-09-27,1,Mobile,Electronics
CUST01096,Lost,Makassar,51,Male,2024-03-30,0,Mobile,Food & Drink
CUST01097,At Risk,Jakarta,42,Male,2024-02-27,1,Desktop,Books
CUST01098,Lost,Jakarta,36,Male,2024-05-30,1,Desktop,Home & Garden
CUST01099,Lost,Yogyakarta,50,Female,2024-01-19,0,Desktop,Electronics
CUST01100,Champions,Bali,47,Male,2024-06-30,1,Desktop,Home & Garden
CUST01101,Champions,Surabaya,45,Female,2024-02-13,0,Mobile,Food & Drink
CUST01102,Champions,Jakarta,34,Male,2024-07-21,1,Desktop,Beauty
CUST01103,Loyal,Bandung,46,Male,2024-08-12,1,Mobile,Apparel
CUST01104,Lost,Jakarta,30,Male,2024-05-25,1,Desktop,Food & Drink
CUST01105,Loyal,Palembang,30,Male,2024-05-16,1,Mobile,Sports
CUST01106,Champions,Surabaya,43,Male,2024-07-18,0,Desktop,Electronics
CUST01107,Loyal,Medan,18,Male,2024-05-01,0,Mobile,Beauty
CUST01108,Champions,Jakarta,48,Male,2024-09-05,1,Mobile,Sports
CUST01109,Loyal,Medan,35,Prefer not to say,2024-05-14,1,Desktop,Electronics
CUST01110,New,Medan,24,Female,2024-09-14,1,Desktop,Beauty
CUST01111,Champions,Jakarta,25,Male,2024-01-20,1,Mobile,Electronics
CUST01112,Loyal,Bali,21,Male,2024-09-25,1,Mobile,Apparel
CUST01113,At Risk,Surabaya,50,Male,2024-01-27,1,Mobile,Apparel
CUST01114,At Risk,Semarang,38,Male,2024-04-03,1,Desktop,Apparel
CUST01115,At Risk,Surabaya,24,Female,2024-05-09,1,Mobile,Electronics
CUST01116,Champions,Yogyakarta,53,Male,2024-03-07,0,Mobile,Books
CUST01117,At Risk,Jakarta,41,Male,2024-05-21,1,Desktop,Electronics
CUST01118,New,Jakarta,25,Male,2024-04-07,1,Mobile,Food & Drink
CUST01119,New,Medan,37,Female,2024-04-13,1,Mobile,Home & Garden
CUST01120,New,Depok,53,Female,2024-07-06,1,Desktop,Electronics
CUST01121,At Risk,Yogyakarta,50,Female,2024-03-26,1,Mobile,Electronics
CUST01122,At Risk,Medan,30,Female,2024-07-22,1,Mobile,Electronics
CUST01123,At Risk,Bali,50,Male,2024-07-18,1,Mobile,Electronics
CUST01124,Loyal,Semarang,18,Female,2024-09-19,1,Mobile,Apparel
CUST01125,Loyal,Surabaya,35,Male,2024-03-28,1,Mobile,Beauty
CUST01126,Lost,Makassar,35,Female,2024-05-18,1,Tablet,Food & Drink
CUST01127,Loyal,Jakarta,25,Female,2024-06-26,0,Mobile,Food & Drink
CUST01128,Lost,Medan,34,Female,2024-07-28,1,Tablet,Beauty
CUST01129,Champions,Jakarta,40,Male,2024-05-23,0,Mobile,Food & Drink
CUST01130,New,Jakarta,55,Female,2024-07-14,1,Desktop,Beauty
CUST01131,Loyal,Jakarta,46,Male,2024-05-17,1,Desktop,Home & Garden
CUST01132,At Risk,Bali,45,Male,2024-09-02,1,Mobile,Books
CUST01133,Loyal,Palembang,49,Female,2024-04-02,1,Mobile,Electronics
CUST01134,Loyal,Jakarta,30,Male,2024-02-06,1,Desktop,Home & Garden
CUST01135,New,Medan,26,Female,2024-01-07,1,Mobile,Books
CUST01136,New,Jakarta,20,Male,2024-02-12,0,Mobile,Books
CUST01137,Champions,Surabaya,24,Female,2024-06-22,1,Mobile,Sports
CUST01138,Lost,Bali,28,Male,2024-09-02,1,Desktop,Beauty
CUST01139,Champions,Jakarta,20,Male,2024-05-31,0,Mobile,Electronics
CUST01140,Loyal,Surabaya,32,Male,2024-03-16,1,Tablet,Sports
CUST01141,New,Surabaya,25,Male,2024-02-26,0,Mobile,Electronics
CUST01142,Loyal,Makassar,41,Female,2024-02-13,1,Mobile,Beauty
CUST01143,At Risk,Jakarta,45,Female,2024-06-03,1,Desktop,Apparel
CUST01144,At Risk,Makassar,41,Female,2024-02-09,0,Tablet,Books
CUST01145,Champions,Bali,27,Female,2024-09-01,1,Mobile,Sports
CUST01146,Champions,Depok,38,Female,2024-04-03,1,Mobile,Home & Garden
CUST01147,Lost,Jakarta,39,Male,2024-05-05,1,Mobile,Home & Garden
CUST01148,At Risk,Bali,32,Female,2024-10-24,1,Desktop,Books
CUST01149,Loyal,Jakarta,23,Male,2024-01-02,0,Mobile,Home & Garden
CUST01150,Champions,Jakarta,25,Male,2024-06-27,0,Desktop,Electronics
CUST01151,At Risk,Depok,53,Male,2024-08-03,0,Mobile,Electronics
CUST01152,Lost,Bali,27,Female,2024-01-14,1,Mobile,Electronics
CUST01153,At Risk,Yogyakarta,48,Male,2024-03-21,1,Mobile,Electronics
CUST01154,At Risk,Jakarta,44,Female,2024-04-03,1,Mobile,Food & Drink
CUST01155,At Risk,Surabaya,39,Male,2024-01-07,1,Desktop,Electronics
CUST01156,New,Jakarta,50,Female,2024-07-21,1,Desktop,Beauty
CUST01157,New,Surabaya,54,Male,2024-04-26,1,Tablet,Beauty
CUST01158,Lost,Medan,26,Female,2024-07-24,1,Mobile,Sports
CUST01159,At Risk,Yogyakarta,22,Female,2024-08-27,1,Mobile,Home & Garden
CUST01160,Champions,Bandung,41,Male,2024-04-09,1,Mobile,Books
CUST01161,Loyal,Jakarta,33,Male,2024-10-04,1,Mobile,Food & Drink
CUST01162,Loyal,Bandung,30,Male,2024-01-17,1,Mobile,Electronics
CUST01163,Lost,Jakarta,48,Male,2024-06-10,1,Tablet,Sports
CUST01164,Lost,Jakarta,50,Female,2024-07-19,0,Desktop,Electronics
CUST01165,At Risk,Jakarta,50,Male,2024-03-17,0,Mobile,Books
CUST01166,Champions,Jakarta,28,Male,2024-08-25,1,Tablet,Apparel
CUST01167,Loyal,Medan,27,Prefer not to say,2024-03-23,1,Tablet,Beauty
CUST01168,At Risk,Surabaya,39,Male,2024-03-08,1,Desktop,Home & Garden
CUST01169,Lost,Jakarta,42,Female,2024-02-08,1,Tablet,Electronics
CUST01170,Champions,Surabaya,37,Female,2024-02-14,1,Mobile,Apparel
CUST01171,Champions,Bali,54,Male,2024-02-15,1,Mobile,Food & Drink
CUST01172,Lost,Bandung,46,Female,2024-03-12,0,Mobile,Apparel
CUST01173,Loyal,Semarang,44,Female,2024-03-07,1,Desktop,Apparel
CUST01174,Champions,Surabaya,44,Female,2024-05-14,0,Mobile,Food & Drink
CUST01175,Champions,Medan,33,Male,2024-10-14,0,Mobile,Electronics
CUST01176,Loyal,Jakarta,22,Female,2024-08-24,1,Mobile,Beauty
CUST01177,New,Jakarta,24,Female,2024-02-25,0,Desktop,Electronics
CUST01178,Loyal,Bali,38,Male,2024-09-05,0,Mobile,Home & Garden
CUST01179,At Risk,Jakarta,48,Male,2024-04-19,1,Mobile,Home & Garden
CUST01180,Lost,Yogyakarta,41,Male,2024-08-30,1,Mobile,Sports
CUST01181,At Risk,Bandung,34,Male,2024-02-12,1,Mobile,Books
CUST01182,At Risk,Surabaya,44,Male,2024-05-12,1,Desktop,Home & Garden
CUST01183,Lost,Jakarta,37,Female,2024-06-27,1,Mobile,Books
CUST01184,Lost,Bali,45,Male,2024-10-19,1,Desktop,Beauty
CUST01185,Champions,Bandung,55,Female,2024-06-14,0,Desktop,Books
CUST01186,New,Jakarta,18,Female,2024-08-22,1,Mobile,Books
CUST01187,New,Surabaya,34,Prefer not to say,2024-01-02,0,Desktop,Beauty
CUST01188,New,Jakarta,55,Female,2024-04-21,1,Desktop,Books
CUST01189,New,Bali,31,Prefer not to say,2024-04-07,1,Mobile,Books
CUST01190,Champions,Surabaya,37,Female,2024-03-04,1,Mobile,Home & Garden
CUST01191,Loyal,Surabaya,52,Male,2024-06-20,1,Mobile,Electronics
CUST01192,At Risk,Surabaya,52,Female,2024-05-25,1,Mobile,Apparel
CUST01193,New,Depok,24,Male,2024-02-23,1,Tablet,Electronics
CUST01194,New,Jakarta,52,Female,2024-08-15,0,Desktop,Books
CUST01195,Loyal,Surabaya,47,Male,2024-02-28,1,Mobile,Food & Drink
CUST01196,Lost,Makassar,44,Male,2024-07-21,1,Mobile,Apparel
CUST01197,Lost,Bali,34,Female,2024-07-31,1,Desktop,Electronics
CUST01198,Champions,Semarang,41,Female,2024-09-22,1,Mobile,Food & Drink
CUST01199,Lost,Surabaya,33,Male,2024-07-19,1,Desktop,Books
CUST01200,At Risk,Makassar,26,Prefer not to say,2024-07-18,1,Desktop,Home & Garden
CUST01201,At Risk,Medan,24,Female,2024-03-05,1,Desktop,Books
CUST01202,New,Yogyakarta,34,Female,2024-03-22,1,Mobile,Home & Garden
CUST01203,New,Jakarta,55,Female,2024-10-05,1,Mobile,Sports
CUST01204,Champions,Bandung,47,Male,2024-07-02,1,Mobile,Electronics
CUST01205,New,Yogyakarta,42,Male,2024-01-27,0,Desktop,Beauty
CUST01206,At Risk,Jakarta,24,Male,2024-03-03,1,Desktop,Electronics
CUST01207,At Risk,Makassar,41,Male,2024-04-16,1,Mobile,Electronics
CUST01208,Lost,Jakarta,22,Male,2024-08-02,1,Desktop,Books
CUST01209,Loyal,Makassar,18,Female,2024-10-17,0,Mobile,Apparel
CUST01210,Loyal,Jakarta,52,Female,2024-09-24,0,Mobile,Electronics
CUST01211,Champions,Medan,50,Female,2024-04-20,1,Mobile,Apparel
CUST01212,Loyal,Jakarta,26,Male,2024-09-03,1,Desktop,Sports
CUST01213,At Risk,Surabaya,49,Female,2024-07-23,1,Mobile,Books
CUST01214,New,Jakarta,43,Male,2024-10-27,0,Tablet,Home & Garden
CUST01215,Lost,Bandung,45,Female,2024-05-19,1,Mobile,Home & Garden
CUST01216,At Risk,Semarang,41,Female,2024-02-02,0,Tablet,Apparel
CUST01217,At Risk,Bali,51,Male,2024-01-16,0,Mobile,Electronics
CUST01218,Loyal,Bandung,31,Male,2024-07-09,1,Mobile,Sports
CUST01219,New,Surabaya,31,Female,2024-06-13,1,Mobile,Beauty
CUST01220,At Risk,Surabaya,24,Female,2024-02-08,1,Desktop,Home & Garden
CUST01221,New,Jakarta,30,Female,2024-09-09,0,Mobile,Electronics
CUST01222,Loyal,Bandung,38,Female,2024-05-01,1,Desktop,Books
CUST01223,Lost,Jakarta,47,Male,2024-07-25,1,Mobile,Apparel
CUST01224,Champions,Jakarta,48,Female,2024-07-31,1,Desktop,Home & Garden
CUST01225,At Risk,Surabaya,38,Male,2024-01-25,1,Mobile,Books
CUST01226,Lost,Semarang,25,Male,2024-02-22,1,Mobile,Electronics
CUST01227,Loyal,Jakarta,45,Male,2024-02-15,0,Mobile,Food & Drink
CUST01228,Lost,Jakarta,21,Male,2024-01-23,0,Mobile,Apparel
CUST01229,New,Jakarta,42,Female,2024-03-28,1,Mobile,Apparel
CUST01230,Champions,Semarang,55,Female,2024-07-30,1,Mobile,Apparel
CUST01231,At Risk,Depok,49,Female,2024-06-13,1,Mobile,Sports
CUST01232,New,Surabaya,40,Female,2024-05-04,0,Mobile,Electronics
CUST01233,Lost,Jakarta,21,Female,2024-04-20,1,Mobile,Apparel
CUST01234,New,Surabaya,51,Female,2024-06-09,1,Mobile,Electronics
CUST01235,At Risk,Jakarta,26,Male,2024-07-05,1,Desktop,Apparel
CUST01236,At Risk,Jakarta,22,Female,2024-03-25,0,Mobile,Electronics
CUST01237,At Risk,Medan,24,Male,2024-05-03,1,Mobile,Home & Garden
CUST01238,At Risk,Jakarta,40,Male,2024-10-08,1,Mobile,Home & Garden
CUST01239,At Risk,Surabaya,21,Male,2024-07-08,1,Desktop,Home & Garden
CUST01240,Loyal,Jakarta,43,Female,2024-05-21,1,Mobile,Sports
CUST01241,New,Jakarta,25,Female,2024-01-28,1,Mobile,Beauty
CUST01242,Loyal,Bali,43,Male,2024-02-21,0,Desktop,Home & Garden
CUST01243,Loyal,Bali,31,Female,2024-05-27,1,Mobile,Electronics
CUST01244,Lost,Medan,48,Male,2024-05-02,1,Mobile,Apparel
CUST01245,At Risk,Bandung,18,Male,2024-08-07,1,Mobile,Electronics
CUST01246,New,Bandung,18,Female,2024-08-30,1,Mobile,Electronics
CUST01247,New,Bandung,54,Female,2024-05-28,1,Mobile,Electronics
CUST01248,Champions,Yogyakarta,37,Female,2024-06-20,0,Tablet,Apparel
CUST01249,At Risk,Surabaya,41,Male,2024-06-29,1,Mobile,Sports
CUST01250,Lost,Jakarta,48,Female,2024-09-22,1,Tablet,Books
CUST01251,New,Bali,27,Male,2024-01-16,0,Tablet,Apparel
CUST01252,New,Makassar,30,Female,2024-07-12,0,Desktop,Sports
CUST01253,Lost,Depok,46,Male,2024-09-26,0,Mobile,Apparel
CUST01254,At Risk,Bali,35,Female,2024-01-22,1,Desktop,Electronics
CUST01255,New,Palembang,54,Male,2024-06-26,0,Mobile,Sports
CUST01256,At Risk,Surabaya,27,Female,2024-05-28,1,Mobile,Apparel
CUST01257,New,Surabaya,18,Male,2024-04-21,1,Mobile,Apparel
CUST01258,At Risk,Jakarta,18,Male,2024-03-11,1,Desktop,Sports
CUST01259,New,Palembang,27,Male,2024-05-18,0,Mobile,Food & Drink
CUST01260,Loyal,Surabaya,20,Male,2024-06-30,1,Mobile,Home & Garden
CUST01261,Lost,Makassar,34,Male,2024-06-08,1,Desktop,Books
CUST01262,Champions,Jakarta,30,Female,2024-08-01,1,Mobile,Beauty
CUST01263,New,Jakarta,52,Male,2024-08-11,1,Desktop,Home & Garden
CUST01264,New,Surabaya,40,Female,2024-08-06,0,Mobile,Food & Drink
CUST01265,Champions,Jakarta,44,Female,2024-03-12,1,Mobile,Home & Garden
CUST01266,Champions,Semarang,52,Male,2024-05-30,0,Mobile,Sports
CUST01267,At Risk,Surabaya,51,Male,2024-01-28,1,Tablet,Electronics
CUST01268,At Risk,Surabaya,36,Female,2024-06-18,1,Mobile,Home & Garden
CUST01269,New,Surabaya,31,Female,2024-10-14,1,Mobile,Sports
CUST01270,Lost,Bandung,37,Female,2024-01-04,1,Mobile,Electronics
CUST01271,Loyal,Surabaya,25,Male,2024-05-06,1,Desktop,Home & Garden
CUST01272,Champions,Jakarta,25,Prefer not to say,2024-09-04,0,Desktop,Beauty
CUST01273,New,Semarang,46,Male,2024-03-04,1,Mobile,Books
CUST01274,New,Surabaya,28,Male,2024-10-06,1,Mobile,Electronics
CUST01275,At Risk,Bandung,41,Male,2024-07-19,0,Mobile,Books
CUST01276,Champions,Surabaya,36,Male,2024-10-15,1,Mobile,Sports
CUST01277,New,Jakarta,46,Prefer not to say,2024-06-30,1,Desktop,Apparel
CUST01278,Lost,Surabaya,40,Male,2024-09-14,0,Mobile,Home & Garden
CUST01279,Loyal,Bali,27,Male,2024-10-15,1,Desktop,Apparel
CUST01280,New,Makassar,37,Female,2024-02-04,1,Mobile,Home & Garden
CUST01281,New,Medan,54,Female,2024-09-16,1,Mobile,Apparel
CUST01282,Lost,Bandung,40,Male,2024-07-25,1,Desktop,Apparel
CUST01283,New,Makassar,49,Male,2024-08-31,1,Desktop,Food & Drink
CUST01284,New,Semarang,24,Female,2024-03-30,1,Tablet,Food & Drink
CUST01285,Champions,Jakarta,34,Female,2024-02-07,1,Desktop,Electronics
CUST01286,Loyal,Medan,24,Male,2024-07-12,1,Mobile,Electronics
CUST01287,At Risk,Jakarta,36,Male,2024-03-23,1,Desktop,Electronics
CUST01288,Champions,Jakarta,24,Female,2024-03-12,1,Mobile,Beauty
CUST01289,Champions,Bandung,29,Female,2024-09-27,0,Mobile,Home & Garden
CUST01290,Loyal,Semarang,53,Male,2024-02-04,1,Desktop,Beauty
CUST01291,Champions,Jakarta,51,Female,2024-03-01,1,Mobile,Electronics
CUST01292,New,Makassar,36,Male,2024-05-08,1,Desktop,Electronics
CUST01293,Loyal,Bandung,52,Female,2024-09-22,1,Mobile,Electronics
CUST01294,New,Bandung,25,Female,2024-05-14,1,Mobile,Apparel
CUST01295,Lost,Jakarta,21,Female,2024-10-07,1,Desktop,Food & Drink
CUST01296,Champions,Jakarta,49,Female,2024-10-15,1,Desktop,Electronics
CUST01297,Lost,Bandung,44,Female,2024-02-11,1,Mobile,Sports
CUST01298,Champions,Surabaya,49,Male,2024-06-28,1,Desktop,Food & Drink
CUST01299,Champions,Jakarta,21,Female,2024-04-10,0,Desktop,Sports
CUST01300,At Risk,Bali,21,Female,2024-07-12,1,Mobile,Electronics
CUST01301,At Risk,Bali,41,Male,2024-06-24,1,Mobile,Beauty
CUST01302,Loyal,Surabaya,52,Female,2024-01-08,1,Mobile,Electronics
CUST01303,At Risk,Jakarta,36,Female,2024-06-28,0,Tablet,Electronics
CUST01304,Loyal,Bandung,25,Male,2024-02-09,1,Mobile,Sports
CUST01305,Loyal,Surabaya,32,Female,2024-06-03,0,Mobile,Sports
CUST01306,At Risk,Bali,35,Female,2024-10-04,1,Desktop,Sports
CUST01307,New,Jakarta,35,Female,2024-03-11,1,Mobile,Beauty
CUST01308,Champions,Jakarta,27,Female,2024-04-30,1,Mobile,Electronics
CUST01309,At Risk,Jakarta,20,Male,2024-10-28,0,Mobile,Apparel
CUST01310,New,Jakarta,49,Male,2024-07-14,1,Mobile,Electronics
CUST01311,At Risk,Bandung,21,Female,2024-01-17,1,Mobile,Beauty
CUST01312,Lost,Yogyakarta,34,Male,2024-10-29,1,Desktop,Beauty
CUST01313,Lost,Yogyakarta,21,Male,2024-10-10,0,Desktop,Books
CUST01314,Lost,Surabaya,47,Female,2024-10-17,1,Tablet,Home & Garden
CUST01315,Lost,Jakarta,33,Male,2024-01-08,1,Mobile,Food & Drink
CUST01316,New,Bali,36,Male,2024-07-21,1,Mobile,Apparel
CUST01317,New,Jakarta,18,Female,2024-10-18,0,Desktop,Home & Garden
CUST01318,Champions,Surabaya,18,Female,2024-07-02,0,Mobile,Electronics
CUST01319,Lost,Semarang,35,Male,2024-10-09,1,Mobile,Sports
CUST01320,Loyal,Jakarta,49,Male,2024-03-30,1,Mobile,Electronics
CUST01321,Champions,Semarang,50,Male,2024-10-23,1,Mobile,Food & Drink
CUST01322,Lost,Jakarta,34,Female,2024-06-29,1,Mobile,Electronics
CUST01323,At Risk,Surabaya,25,Male,2024-05-01,1,Desktop,Sports
CUST01324,Champions,Semarang,45,Male,2024-03-14,1,Mobile,Food & Drink
CUST01325,Lost,Surabaya,41,Female,2024-05-30,1,Mobile,Food & Drink
CUST01326,Lost,Jakarta,19,Female,2024-04-18,1,Desktop,Home & Garden
CUST01327,At Risk,Makassar,40,Female,2024-07-12,1,Desktop,Home & Garden
CUST01328,Lost,Palembang,23,Female,2024-04-24,0,Desktop,Sports
CUST01329,At Risk,Semarang,25,Female,2024-09-27,1,Desktop,Beauty
CUST01330,Loyal,Yogyakarta,30,Female,2024-05-30,1,Desktop,Food & Drink
CUST01331,Loyal,Medan,38,Female,2024-02-29,1,Tablet,Home & Garden
CUST01332,Champions,Surabaya,53,Female,2024-07-04,1,Mobile,Home & Garden
CUST01333,At Risk,Makassar,26,Female,2024-05-05,1,Mobile,Electronics
CUST01334,Loyal,Bali,36,Male,2024-03-01,1,Tablet,Beauty
CUST01335,New,Semarang,30,Male,2024-08-20,1,Mobile,Beauty
CUST01336,Lost,Jakarta,24,Female,2024-01-18,1,Mobile,Electronics
CUST01337,At Risk,Makassar,51,Male,2024-08-04,1,Mobile,Sports
CUST01338,Champions,Bandung,39,Prefer not to say,2024-02-25,1,Desktop,Apparel
CUST01339,At Risk,Bandung,44,Male,2024-08-11,1,Mobile,Electronics
CUST01340,New,Jakarta,50,Female,2024-01-04,1,Desktop,Apparel
CUST01341,At Risk,Medan,50,Female,2024-05-23,1,Mobile,Apparel
CUST01342,At Risk,Bandung,51,Male,2024-08-06,1,Desktop,Food & Drink
CUST01343,Champions,Surabaya,31,Female,2024-05-22,1,Mobile,Apparel
CUST01344,Champions,Surabaya,35,Female,2024-04-24,1,Desktop,Food & Drink
CUST01345,New,Bandung,32,Male,2024-03-13,1,Mobile,Electronics
CUST01346,At Risk,Palembang,20,Female,2024-10-03,1,Mobile,Books
CUST01347,Loyal,Palembang,36,Male,2024-10-19,1,Mobile,Home & Garden
CUST01348,Lost,Surabaya,25,Female,2024-08-09,1,Mobile,Apparel
CUST01349,New,Yogyakarta,40,Female,2024-04-23,1,Mobile,Apparel
CUST01350,New,Bandung,50,Female,2024-02-07,1,Tablet,Home & Garden
CUST01351,Lost,Bali,51,Female,2024-10-12,0,Mobile,Beauty
CUST01352,Champions,Bandung,26,Female,2024-04-22,1,Mobile,Books
CUST01353,New,Jakarta,36,Female,2024-02-15,0,Desktop,Electronics
CUST01354,Champions,Bandung,53,Male,2024-04-01,1,Mobile,Beauty
CUST01355,Loyal,Surabaya,40,Female,2024-04-02,0,Desktop,Sports
CUST01356,At Risk,Bandung,43,Female,2024-10-05,1,Mobile,Food & Drink
CUST01357,New,Bali,36,Male,2024-08-16,1,Mobile,Home & Garden
CUST01358,Loyal,Bali,25,Female,2024-07-22,0,Mobile,Books
CUST01359,At Risk,Bandung,44,Male,2024-01-15,1,Desktop,Books
CUST01360,Champions,Jakarta,38,Male,2024-06-11,0,Mobile,Apparel
CUST01361,Champions,Medan,49,Female,2024-06-22,1,Mobile,Apparel
CUST01362,Lost,Jakarta,52,Female,2024-02-26,1,Mobile,Beauty
CUST01363,Champions,Yogyakarta,19,Female,2024-02-16,1,Mobile,Sports
CUST01364,Champions,Surabaya,21,Female,2024-07-04,0,Desktop,Home & Garden
CUST01365,New,Yogyakarta,36,Male,2024-07-10,1,Desktop,Food & Drink
CUST01366,Champions,Medan,19,Male,2024-09-26,1,Mobile,Electronics
CUST01367,Loyal,Bandung,32,Male,2024-05-06,0,Desktop,Apparel
CUST01368,At Risk,Semarang,35,Male,2024-02-09,0,Desktop,Home & Garden
CUST01369,Champions,Bandung,52,Male,2024-03-18,1,Mobile,Books
CUST01370,Lost,Surabaya,38,Male,2024-01-12,1,Mobile,Food & Drink
CUST01371,At Risk,Jakarta,42,Male,2024-02-17,1,Mobile,Apparel
CUST01372,New,Jakarta,50,Prefer not to say,2024-01-09,0,Tablet,Sports
CUST01373,New,Jakarta,46,Male,2024-01-13,1,Mobile,Beauty
CUST01374,New,Jakarta,39,Male,2024-02-12,1,Desktop,Home & Garden
CUST01375,Loyal,Bali,27,Female,2024-08-30,0,Desktop,Electronics
CUST01376,At Risk,Bali,44,Female,2024-06-21,1,Desktop,Beauty
CUST01377,Lost,Medan,35,Female,2024-10-14,1,Mobile,Sports
CUST01378,Loyal,Surabaya,48,Female,2024-02-11,1,Mobile,Electronics
CUST01379,Champions,Medan,51,Male,2024-03-26,0,Mobile,Food & Drink
CUST01380,At Risk,Surabaya,51,Male,2024-10-07,1,Mobile,Food & Drink
CUST01381,New,Surabaya,35,Female,2024-07-09,1,Mobile,Sports
CUST01382,New,Surabaya,41,Female,2024-05-08,1,Mobile,Sports
CUST01383,Lost,Jakarta,26,Male,2024-08-30,1,Mobile,Electronics
CUST01384,Lost,Medan,37,Female,2024-04-12,1,Mobile,Electronics
CUST01385,At Risk,Jakarta,28,Female,2024-10-13,1,Mobile,Electronics
CUST01386,Loyal,Bandung,45,Male,2024-06-05,0,Tablet,Beauty
CUST01387,New,Jakarta,30,Male,2024-03-19,1,Mobile,Beauty
CUST01388,Champions,Bandung,51,Male,2024-07-15,0,Mobile,Apparel
CUST01389,New,Jakarta,48,Female,2024-01-02,0,Mobile,Books
CUST01390,Champions,Surabaya,28,Male,2024-01-01,0,Mobile,Home & Garden
CUST01391,At Risk,Bali,48,Female,2024-09-13,1,Mobile,Books
CUST01392,New,Bali,40,Male,2024-09-24,1,Mobile,Apparel
CUST01393,Loyal,Medan,35,Female,2024-08-11,1,Desktop,Sports
CUST01394,At Risk,Bandung,45,Male,2024-04-01,1,Mobile,Sports
CUST01395,New,Bandung,31,Male,2024-04-07,1,Desktop,Electronics
CUST01396,At Risk,Jakarta,51,Male,2024-10-27,1,Mobile,Apparel
CUST01397,Lost,Jakarta,35,Female,2024-05-20,1,Tablet,Sports
CUST01398,Loyal,Depok,21,Female,2024-01-16,0,Tablet,Beauty
CUST01399,At Risk,Medan,48,Female,2024-10-06,1,Mobile,Food & Drink
