item_id,order_id,customer_id,product_name,category,quantity,unit_price,subtotal,order_date
ITEM0016751,ORD005532,CUST01466,Wireless Earbuds,Electronics,1,51.57,51.57,2024-05-21
ITEM0016752,ORD005533,CUST01466,Smartphone Case,Electronics,1,171.39,171.39,2024-11-11
ITEM0016753,ORD005534,CUST01467,Sunscreen SPF50,Beauty,1,78.13,78.13,2024-06-22
ITEM0016754,ORD005534,CUST01467,Sheet Mask,Beauty,3,67.38,202.14,2024-06-22
ITEM0016755,ORD005534,CUST01467,Face Serum,Beauty,3,57.36,172.08,2024-06-22
ITEM0016756,ORD005535,CUST01467,Resistance Band,Sports,3,83.74,251.22,2024-07-30
ITEM0016757,ORD005535,CUST01467,Protein Shaker,Sports,3,102.62,307.86,2024-07-30
ITEM0016758,ORD005535,CUST01467,Resistance Band,Sports,3,83.53,250.59,2024-07-30
ITEM0016759,ORD005536,CUST01467,Finance Guide,Books,3,20.16,60.48,2024-06-11
ITEM0016760,ORD005536,CUST01467,Cook Book,Books,3,23.42,70.26,2024-06-11
ITEM0016761,ORD005536,CUST01467,Self Help Book,Books,2,21.12,42.24,2024-06-11
ITEM0016762,ORD005536,CUST01467,Self Help Book,Books,2,18.08,36.16,2024-06-11
ITEM0016763,ORD005536,CUST01467,Business Book,Books,2,24.2,48.4,2024-06-11
ITEM0016764,ORD005537,CUST01468,Face Serum,Beauty,1,23.18,23.18,2024-01-07
ITEM0016765,ORD005537,CUST01468,Eye Cream,Beauty,1,25.52,25.52,2024-01-07
ITEM0016766,ORD005537,CUST01468,Eye Cream,Beauty,3,25.21,75.63,2024-01-07
ITEM0016767,ORD005537,CUST01468,Sunscreen SPF50,Beauty,3,19.64,58.92,2024-01-07
ITEM0016768,ORD005537,CUST01468,Face Serum,Beauty,2,25.48,50.96,2024-01-07
ITEM0016769,ORD005538,CUST01468,Protein Shaker,Sports,1,36.33,36.33,2024-11-03
ITEM0016770,ORD005538,CUST01468,Running Shoes,Sports,2,33.96,67.92,2024-11-03
ITEM0016771,ORD005539,CUST01469,USB Hub,Electronics,1,118.63,118.63,2024-02-15
ITEM0016772,ORD005539,CUST01469,Wireless Earbuds,Electronics,3,114.15,342.45,2024-02-15
ITEM0016773,ORD005539,CUST01469,Webcam,Electronics,1,119.21,119.21,2024-02-15
ITEM0016774,ORD005539,CUST01469,Mouse Pad,Electronics,1,145.71,145.71,2024-02-15
ITEM0016775,ORD005540,CUST01469,Aromatherapy Diffuser,Home & Garden,3,125.47,376.41,2024-05-06
ITEM0016776,ORD005540,CUST01469,Plant Pot,Home & Garden,1,105.45,105.45,2024-05-06
ITEM0016777,ORD005540,CUST01469,Storage Box,Home & Garden,1,91.55,91.55,2024-05-06
ITEM0016778,ORD005540,CUST01469,Aromatherapy Diffuser,Home & Garden,1,103.53,103.53,2024-05-06
ITEM0016779,ORD005541,CUST01469,Business Book,Books,1,148.11,148.11,2024-03-17
ITEM0016780,ORD005541,CUST01469,Art Book,Books,1,112.2,112.2,2024-03-17
ITEM0016781,ORD005541,CUST01469,Art Book,Books,2,146.85,293.7,2024-03-17
ITEM0016782,ORD005542,CUST01469,Plant Pot,Home & Garden,1,153.59,153.59,2024-08-13
ITEM0016783,ORD005542,CUST01469,Rug,Home & Garden,1,130.05,130.05,2024-08-13
ITEM0016784,ORD005542,CUST01469,Cushion Cover,Home & Garden,2,143.15,286.3,2024-08-13
ITEM0016785,ORD005542,CUST01469,Wall Art,Home & Garden,2,157.6,315.2,2024-08-13
ITEM0016786,ORD005543,CUST01469,Desk Lamp,Home & Garden,2,223.11,446.22,2024-08-11
ITEM0016787,ORD005543,CUST01469,Storage Box,Home & Garden,2,215.2,430.4,2024-08-11
ITEM0016788,ORD005544,CUST01469,Aromatherapy Diffuser,Home & Garden,2,87.12,174.24,2024-12-13
ITEM0016789,ORD005544,CUST01469,Storage Box,Home & Garden,3,113.74,341.22,2024-12-13
ITEM0016790,ORD005544,CUST01469,Desk Lamp,Home & Garden,1,114.24,114.24,2024-12-13
ITEM0016791,ORD005544,CUST01469,Candle Set,Home & Garden,1,115.64,115.64,2024-12-13
ITEM0016792,ORD005545,CUST01469,Toner,Beauty,2,242.45,484.9,2024-06-19
ITEM0016793,ORD005546,CUST01469,Gym Bag,Sports,1,77.08,77.08,2024-04-04
ITEM0016794,ORD005546,CUST01469,Resistance Band,Sports,2,68.05,136.1,2024-04-04
ITEM0016795,ORD005546,CUST01469,Yoga Mat,Sports,3,81.11,243.33,2024-04-04
ITEM0016796,ORD005546,CUST01469,Gym Bag,Sports,2,68.85,137.7,2024-04-04
ITEM0016797,ORD005546,CUST01469,Running Shoes,Sports,2,77.54,155.08,2024-04-04
ITEM0016798,ORD005547,CUST01469,Cap,Apparel,1,200.44,200.44,2024-05-15
ITEM0016799,ORD005547,CUST01469,Jeans,Apparel,2,153.46,306.92,2024-05-15
ITEM0016800,ORD005548,CUST01469,Desk Lamp,Home & Garden,3,205.65,616.95,2024-09-26
ITEM0016801,ORD005548,CUST01469,Plant Pot,Home & Garden,2,191.74,383.48,2024-09-26
ITEM0016802,ORD005549,CUST01469,Power Bank,Electronics,1,98.63,98.63,2024-04-24
ITEM0016803,ORD005549,CUST01469,USB Hub,Electronics,3,85.7,257.1,2024-04-24
ITEM0016804,ORD005549,CUST01469,USB Hub,Electronics,1,90.99,90.99,2024-04-24
ITEM0016805,ORD005549,CUST01469,USB Hub,Electronics,3,97.43,292.29,2024-04-24
ITEM0016806,ORD005549,CUST01469,USB Hub,Electronics,2,103.93,207.86,2024-04-24
ITEM0016807,ORD005550,CUST01469,Honey,Food & Drink,2,436.64,873.28,2024-12-04
ITEM0016808,ORD005551,CUST01469,Rug,Home & Garden,1,124.0,124.0,2024-05-03
ITEM0016809,ORD005551,CUST01469,Storage Box,Home & Garden,3,126.94,380.82,2024-05-03
ITEM0016810,ORD005551,CUST01469,Cushion Cover,Home & Garden,2,112.16,224.32,2024-05-03
ITEM0016811,ORD005551,CUST01469,Plant Pot,Home & Garden,1,123.13,123.13,2024-05-03
ITEM0016812,ORD005552,CUST01469,Travel Guide,Books,1,342.68,342.68,2024-03-11
ITEM0016813,ORD005553,CUST01470,Sneakers,Apparel,2,34.71,69.42,2024-09-25
ITEM0016814,ORD005553,CUST01470,Dress,Apparel,3,43.49,130.47,2024-09-25
ITEM0016815,ORD005553,CUST01470,Dress,Apparel,1,41.57,41.57,2024-09-25
ITEM0016816,ORD005553,CUST01470,Sneakers,Apparel,2,37.95,75.9,2024-09-25
ITEM0016817,ORD005553,CUST01470,Jeans,Apparel,2,37.47,74.94,2024-09-25
ITEM0016818,ORD005554,CUST01470,Smart Watch,Electronics,3,110.38,331.14,2024-12-17
ITEM0016819,ORD005554,CUST01470,Smartphone Case,Electronics,2,109.76,219.52,2024-12-17
ITEM0016820,ORD005555,CUST01470,Cap,Apparel,2,168.06,336.12,2024-10-08
ITEM0016821,ORD005556,CUST01470,Batik Shirt,Apparel,3,52.12,156.36,2024-01-30
ITEM0016822,ORD005556,CUST01470,Dress,Apparel,2,55.43,110.86,2024-01-30
ITEM0016823,ORD005556,CUST01470,Sandals,Apparel,1,50.51,50.51,2024-01-30
ITEM0016824,ORD005556,CUST01470,Sandals,Apparel,1,43.43,43.43,2024-01-30
ITEM0016825,ORD005556,CUST01470,Sandals,Apparel,1,48.02,48.02,2024-01-30
ITEM0016826,ORD005557,CUST01470,Instant Coffee,Food & Drink,1,70.46,70.46,2024-11-13
ITEM0016827,ORD005557,CUST01470,Instant Coffee,Food & Drink,2,74.16,148.32,2024-11-13
ITEM0016828,ORD005557,CUST01470,Protein Powder,Food & Drink,3,79.11,237.33,2024-11-13
ITEM0016829,ORD005557,CUST01470,Protein Powder,Food & Drink,1,63.73,63.73,2024-11-13
ITEM0016830,ORD005557,CUST01470,Green Tea,Food & Drink,1,72.29,72.29,2024-11-13
ITEM0016831,ORD005558,CUST01471,Mouse Pad,Electronics,2,78.99,157.98,2024-07-01
ITEM0016832,ORD005559,CUST01472,Green Tea,Food & Drink,2,101.34,202.68,2024-01-22
ITEM0016833,ORD005559,CUST01472,Chili Sauce,Food & Drink,1,104.68,104.68,2024-01-22
ITEM0016834,ORD005559,CUST01472,Protein Powder,Food & Drink,2,94.43,188.86,2024-01-22
ITEM0016835,ORD005559,CUST01472,Coconut Oil,Food & Drink,1,109.7,109.7,2024-01-22
ITEM0016836,ORD005560,CUST01472,Plant Pot,Home & Garden,3,286.54,859.62,2024-10-28
ITEM0016837,ORD005560,CUST01472,Rug,Home & Garden,3,305.89,917.67,2024-10-28
ITEM0016838,ORD005561,CUST01472,Power Bank,Electronics,1,223.99,223.99,2024-11-17
ITEM0016839,ORD005561,CUST01472,USB Hub,Electronics,1,153.71,153.71,2024-11-17
ITEM0016840,ORD005562,CUST01472,Jeans,Apparel,3,105.99,317.97,2024-07-13
ITEM0016841,ORD005562,CUST01472,Dress,Apparel,2,113.05,226.1,2024-07-13
ITEM0016842,ORD005562,CUST01472,Hoodie,Apparel,1,98.88,98.88,2024-07-13
ITEM0016843,ORD005562,CUST01472,Jeans,Apparel,2,114.9,229.8,2024-07-13
ITEM0016844,ORD005563,CUST01472,Jeans,Apparel,2,78.34,156.68,2024-04-07
ITEM0016845,ORD005563,CUST01472,Casual Tee,Apparel,3,70.11,210.33,2024-04-07
ITEM0016846,ORD005563,CUST01472,Cap,Apparel,1,82.82,82.82,2024-04-07
ITEM0016847,ORD005563,CUST01472,Casual Tee,Apparel,2,68.3,136.6,2024-04-07
ITEM0016848,ORD005564,CUST01472,Protein Shaker,Sports,2,158.71,317.42,2024-08-08
ITEM0016849,ORD005564,CUST01472,Resistance Band,Sports,3,169.26,507.78,2024-08-08
ITEM0016850,ORD005565,CUST01472,Plant Pot,Home & Garden,3,45.33,135.99,2024-07-16
ITEM0016851,ORD005565,CUST01472,Candle Set,Home & Garden,1,39.72,39.72,2024-07-16
ITEM0016852,ORD005565,CUST01472,Candle Set,Home & Garden,2,40.8,81.6,2024-07-16
ITEM0016853,ORD005565,CUST01472,Storage Box,Home & Garden,1,44.86,44.86,2024-07-16
ITEM0016854,ORD005566,CUST01472,Power Bank,Electronics,3,117.9,353.7,2024-08-10
ITEM0016855,ORD005566,CUST01472,Smartphone Case,Electronics,3,119.91,359.73,2024-08-10
ITEM0016856,ORD005566,CUST01472,Keyboard,Electronics,2,142.29,284.58,2024-08-10
ITEM0016857,ORD005566,CUST01472,Keyboard,Electronics,1,142.99,142.99,2024-08-10
ITEM0016858,ORD005567,CUST01472,Cushion Cover,Home & Garden,2,57.91,115.82,2024-03-07
ITEM0016859,ORD005567,CUST01472,Cushion Cover,Home & Garden,3,66.75,200.25,2024-03-07
ITEM0016860,ORD005567,CUST01472,Candle Set,Home & Garden,3,54.75,164.25,2024-03-07
ITEM0016861,ORD005568,CUST01473,Candle Set,Home & Garden,3,62.78,188.34,2024-11-04
ITEM0016862,ORD005568,CUST01473,Plant Pot,Home & Garden,2,55.72,111.44,2024-11-04
ITEM0016863,ORD005568,CUST01473,Plant Pot,Home & Garden,1,69.71,69.71,2024-11-04
ITEM0016864,ORD005569,CUST01473,Wireless Earbuds,Electronics,2,40.67,81.34,2024-10-20
ITEM0016865,ORD005569,CUST01473,Smart Watch,Electronics,1,43.97,43.97,2024-10-20
ITEM0016866,ORD005569,CUST01473,Keyboard,Electronics,2,51.76,103.52,2024-10-20
ITEM0016867,ORD005570,CUST01473,Keyboard,Electronics,3,90.25,270.75,2024-12-06
ITEM0016868,ORD005570,CUST01473,Smartphone Case,Electronics,3,73.17,219.51,2024-12-06
ITEM0016869,ORD005570,CUST01473,Webcam,Electronics,1,68.77,68.77,2024-12-06
ITEM0016870,ORD005571,CUST01473,Storage Box,Home & Garden,3,27.19,81.57,2024-08-15
ITEM0016871,ORD005571,CUST01473,Storage Box,Home & Garden,2,21.32,42.64,2024-08-15
ITEM0016872,ORD005571,CUST01473,Aromatherapy Diffuser,Home & Garden,2,22.5,45.0,2024-08-15
ITEM0016873,ORD005571,CUST01473,Desk Lamp,Home & Garden,3,21.38,64.14,2024-08-15
ITEM0016874,ORD005572,CUST01473,Smart Watch,Electronics,2,143.21,286.42,2024-04-10
ITEM0016875,ORD005572,CUST01473,Webcam,Electronics,3,133.25,399.75,2024-04-10
ITEM0016876,ORD005573,CUST01473,Smart Watch,Electronics,2,114.84,229.68,2024-02-21
ITEM0016877,ORD005573,CUST01473,Power Bank,Electronics,1,117.66,117.66,2024-02-21
ITEM0016878,ORD005574,CUST01473,Dress,Apparel,2,72.45,144.9,2024-12-22
ITEM0016879,ORD005574,CUST01473,Sneakers,Apparel,1,70.82,70.82,2024-12-22
ITEM0016880,ORD005574,CUST01473,Cap,Apparel,3,76.64,229.92,2024-12-22
ITEM0016881,ORD005574,CUST01473,Sandals,Apparel,1,81.04,81.04,2024-12-22
ITEM0016882,ORD005574,CUST01473,Hoodie,Apparel,3,71.93,215.79,2024-12-22
ITEM0016883,ORD005575,CUST01474,Casual Tee,Apparel,2,26.04,52.08,2024-10-08
ITEM0016884,ORD005575,CUST01474,Sandals,Apparel,3,34.68,104.04,2024-10-08
ITEM0016885,ORD005576,CUST01475,Knee Pad,Sports,3,171.99,515.97,2024-02-15
ITEM0016886,ORD005577,CUST01475,Gym Bag,Sports,3,52.99,158.97,2024-08-25
ITEM0016887,ORD005577,CUST01475,Protein Shaker,Sports,2,43.92,87.84,2024-08-25
ITEM0016888,ORD005577,CUST01475,Yoga Mat,Sports,1,46.76,46.76,2024-08-25
ITEM0016889,ORD005578,CUST01475,Travel Guide,Books,3,140.0,420.0,2024-08-08
ITEM0016890,ORD005578,CUST01475,Tech Manual,Books,2,139.18,278.36,2024-08-08
ITEM0016891,ORD005579,CUST01475,Dress,Apparel,3,85.61,256.83,2024-04-25
ITEM0016892,ORD005579,CUST01475,Dress,Apparel,2,102.79,205.58,2024-04-25
ITEM0016893,ORD005579,CUST01475,Hoodie,Apparel,3,77.92,233.76,2024-04-25
ITEM0016894,ORD005580,CUST01475,Mouse Pad,Electronics,1,83.64,83.64,2024-03-25
ITEM0016895,ORD005580,CUST01475,Smart Watch,Electronics,1,79.93,79.93,2024-03-25
ITEM0016896,ORD005581,CUST01475,Running Shoes,Sports,2,80.91,161.82,2024-06-21
ITEM0016897,ORD005581,CUST01475,Protein Shaker,Sports,1,80.32,80.32,2024-06-21
ITEM0016898,ORD005582,CUST01475,Webcam,Electronics,3,18.02,54.06,2024-09-03
ITEM0016899,ORD005582,CUST01475,Smart Watch,Electronics,1,25.56,25.56,2024-09-03
ITEM0016900,ORD005582,CUST01475,Power Bank,Electronics,2,18.09,36.18,2024-09-03
ITEM0016901,ORD005582,CUST01475,Keyboard,Electronics,3,17.77,53.31,2024-09-03
ITEM0016902,ORD005583,CUST01476,Cook Book,Books,2,27.87,55.74,2024-04-27
ITEM0016903,ORD005583,CUST01476,Business Book,Books,3,28.27,84.81,2024-04-27
ITEM0016904,ORD005583,CUST01476,Art Book,Books,3,28.1,84.3,2024-04-27
ITEM0016905,ORD005583,CUST01476,Business Book,Books,2,22.6,45.2,2024-04-27
ITEM0016906,ORD005584,CUST01476,Eye Cream,Beauty,2,42.43,84.86,2024-06-15
ITEM0016907,ORD005584,CUST01476,Face Serum,Beauty,2,32.7,65.4,2024-06-15
ITEM0016908,ORD005584,CUST01476,Sunscreen SPF50,Beauty,2,41.32,82.64,2024-06-15
ITEM0016909,ORD005584,CUST01476,Sunscreen SPF50,Beauty,3,33.05,99.15,2024-06-15
ITEM0016910,ORD005585,CUST01476,Sandals,Apparel,1,27.88,27.88,2024-01-12
ITEM0016911,ORD005585,CUST01476,Dress,Apparel,1,19.36,19.36,2024-01-12
ITEM0016912,ORD005585,CUST01476,Sandals,Apparel,3,26.29,78.87,2024-01-12
ITEM0016913,ORD005585,CUST01476,Batik Shirt,Apparel,1,21.1,21.1,2024-01-12
ITEM0016914,ORD005585,CUST01476,Batik Shirt,Apparel,1,20.43,20.43,2024-01-12
ITEM0016915,ORD005586,CUST01477,Smartphone Case,Electronics,3,43.85,131.55,2024-03-24
ITEM0016916,ORD005586,CUST01477,Power Bank,Electronics,2,44.71,89.42,2024-03-24
ITEM0016917,ORD005587,CUST01477,Face Serum,Beauty,2,63.84,127.68,2024-10-31
ITEM0016918,ORD005587,CUST01477,Lip Balm,Beauty,2,85.43,170.86,2024-10-31
ITEM0016919,ORD005588,CUST01477,Finance Guide,Books,1,342.72,342.72,2024-08-02
ITEM0016920,ORD005589,CUST01477,Smart Watch,Electronics,1,123.36,123.36,2024-12-05
ITEM0016921,ORD005589,CUST01477,Smart Watch,Electronics,1,142.6,142.6,2024-12-05
ITEM0016922,ORD005590,CUST01477,Cap,Apparel,1,100.14,100.14,2024-09-14
ITEM0016923,ORD005591,CUST01477,Batik Shirt,Apparel,1,58.38,58.38,2024-09-01
ITEM0016924,ORD005591,CUST01477,Hoodie,Apparel,3,68.22,204.66,2024-09-01
ITEM0016925,ORD005591,CUST01477,Sandals,Apparel,3,61.33,183.99,2024-09-01
ITEM0016926,ORD005591,CUST01477,Hoodie,Apparel,2,52.91,105.82,2024-09-01
ITEM0016927,ORD005592,CUST01478,Sandals,Apparel,2,89.31,178.62,2024-04-20
ITEM0016928,ORD005593,CUST01478,Jeans,Apparel,2,86.47,172.94,2024-10-06
ITEM0016929,ORD005594,CUST01479,Art Book,Books,1,23.77,23.77,2024-10-05
ITEM0016930,ORD005594,CUST01479,Novel,Books,1,21.57,21.57,2024-10-05
ITEM0016931,ORD005594,CUST01479,Self Help Book,Books,3,20.69,62.07,2024-10-05
ITEM0016932,ORD005594,CUST01479,Finance Guide,Books,2,23.86,47.72,2024-10-05
ITEM0016933,ORD005594,CUST01479,Travel Guide,Books,3,23.47,70.41,2024-10-05
ITEM0016934,ORD005595,CUST01479,Novel,Books,2,74.57,149.14,2024-11-01
ITEM0016935,ORD005595,CUST01479,Travel Guide,Books,3,74.21,222.63,2024-11-01
ITEM0016936,ORD005595,CUST01479,Finance Guide,Books,2,65.8,131.6,2024-11-01
ITEM0016937,ORD005595,CUST01479,Business Book,Books,2,72.58,145.16,2024-11-01
ITEM0016938,ORD005596,CUST01479,Sandals,Apparel,2,41.4,82.8,2024-03-12
ITEM0016939,ORD005596,CUST01479,Sneakers,Apparel,2,33.02,66.04,2024-03-12
ITEM0016940,ORD005596,CUST01479,Dress,Apparel,3,39.04,117.12,2024-03-12
ITEM0016941,ORD005596,CUST01479,Cap,Apparel,2,37.49,74.98,2024-03-12
ITEM0016942,ORD005596,CUST01479,Cap,Apparel,2,31.0,62.0,2024-03-12
ITEM0016943,ORD005597,CUST01480,Cook Book,Books,2,29.28,58.56,2024-09-02
ITEM0016944,ORD005597,CUST01480,Art Book,Books,1,29.84,29.84,2024-09-02
ITEM0016945,ORD005597,CUST01480,Business Book,Books,3,23.24,69.72,2024-09-02
ITEM0016946,ORD005597,CUST01480,Tech Manual,Books,1,21.88,21.88,2024-09-02
ITEM0016947,ORD005598,CUST01481,Desk Lamp,Home & Garden,2,194.89,389.78,2024-06-25
ITEM0016948,ORD005599,CUST01481,Rug,Home & Garden,3,111.27,333.81,2024-02-26
ITEM0016949,ORD005599,CUST01481,Candle Set,Home & Garden,3,92.3,276.9,2024-02-26
ITEM0016950,ORD005599,CUST01481,Storage Box,Home & Garden,3,87.05,261.15,2024-02-26
ITEM0016951,ORD005600,CUST01481,Yoga Mat,Sports,3,60.97,182.91,2024-02-24
ITEM0016952,ORD005600,CUST01481,Protein Shaker,Sports,1,81.85,81.85,2024-02-24
ITEM0016953,ORD005600,CUST01481,Protein Shaker,Sports,3,68.48,205.44,2024-02-24
ITEM0016954,ORD005600,CUST01481,Jump Rope,Sports,2,59.35,118.7,2024-02-24
ITEM0016955,ORD005600,CUST01481,Jump Rope,Sports,1,72.08,72.08,2024-02-24
ITEM0016956,ORD005601,CUST01481,Cap,Apparel,2,187.3,374.6,2024-08-19
ITEM0016957,ORD005601,CUST01481,Sneakers,Apparel,3,242.2,726.6,2024-08-19
ITEM0016958,ORD005602,CUST01481,Power Bank,Electronics,3,105.62,316.86,2024-09-14
ITEM0016959,ORD005602,CUST01481,Keyboard,Electronics,1,96.47,96.47,2024-09-14
ITEM0016960,ORD005602,CUST01481,Smartphone Case,Electronics,3,103.37,310.11,2024-09-14
ITEM0016961,ORD005602,CUST01481,Webcam,Electronics,1,93.57,93.57,2024-09-14
ITEM0016962,ORD005603,CUST01481,Keyboard,Electronics,2,55.1,110.2,2024-08-14
ITEM0016963,ORD005603,CUST01481,Smartphone Case,Electronics,2,39.74,79.48,2024-08-14
ITEM0016964,ORD005603,CUST01481,USB Hub,Electronics,3,45.32,135.96,2024-08-14
ITEM0016965,ORD005603,CUST01481,USB Hub,Electronics,1,50.86,50.86,2024-08-14
ITEM0016966,ORD005604,CUST01481,Casual Tee,Apparel,2,191.22,382.44,2024-02-16
ITEM0016967,ORD005604,CUST01481,Sneakers,Apparel,2,137.42,274.84,2024-02-16
ITEM0016968,ORD005605,CUST01481,Sunscreen SPF50,Beauty,2,157.04,314.08,2024-03-21
ITEM0016969,ORD005605,CUST01481,Face Serum,Beauty,3,141.46,424.38,2024-03-21
ITEM0016970,ORD005606,CUST01481,Aromatherapy Diffuser,Home & Garden,1,189.25,189.25,2024-08-09
ITEM0016971,ORD005607,CUST01481,Body Lotion,Beauty,1,156.44,156.44,2024-06-17
ITEM0016972,ORD005607,CUST01481,Toner,Beauty,2,149.43,298.86,2024-06-17
ITEM0016973,ORD005607,CUST01481,Body Lotion,Beauty,3,155.56,466.68,2024-06-17
ITEM0016974,ORD005607,CUST01481,Body Lotion,Beauty,1,155.96,155.96,2024-06-17
ITEM0016975,ORD005608,CUST01481,Rug,Home & Garden,2,243.36,486.72,2024-09-05
ITEM0016976,ORD005609,CUST01481,Sneakers,Apparel,3,173.8,521.4,2024-12-08
ITEM0016977,ORD005609,CUST01481,Batik Shirt,Apparel,1,189.21,189.21,2024-12-08
ITEM0016978,ORD005609,CUST01481,Hoodie,Apparel,1,158.9,158.9,2024-12-08
ITEM0016979,ORD005610,CUST01481,Gym Bag,Sports,3,57.86,173.58,2024-01-18
ITEM0016980,ORD005610,CUST01481,Running Shoes,Sports,3,66.93,200.79,2024-01-18
ITEM0016981,ORD005610,CUST01481,Gym Bag,Sports,3,58.92,176.76,2024-01-18
ITEM0016982,ORD005610,CUST01481,Water Bottle,Sports,1,63.11,63.11,2024-01-18
ITEM0016983,ORD005610,CUST01481,Knee Pad,Sports,1,57.09,57.09,2024-01-18
ITEM0016984,ORD005611,CUST01481,Coconut Oil,Food & Drink,3,114.21,342.63,2024-01-09
ITEM0016985,ORD005611,CUST01481,Instant Coffee,Food & Drink,3,95.42,286.26,2024-01-09
ITEM0016986,ORD005611,CUST01481,Protein Powder,Food & Drink,1,114.3,114.3,2024-01-09
ITEM0016987,ORD005611,CUST01481,Protein Powder,Food & Drink,2,116.79,233.58,2024-01-09
ITEM0016988,ORD005611,CUST01481,Granola Bar,Food & Drink,3,102.88,308.64,2024-01-09
ITEM0016989,ORD005612,CUST01482,Travel Guide,Books,1,44.12,44.12,2024-02-28
ITEM0016990,ORD005612,CUST01482,Tech Manual,Books,2,58.39,116.78,2024-02-28
ITEM0016991,ORD005612,CUST01482,Cook Book,Books,2,42.21,84.42,2024-02-28
ITEM0016992,ORD005612,CUST01482,Self Help Book,Books,1,39.62,39.62,2024-02-28
ITEM0016993,ORD005612,CUST01482,Tech Manual,Books,1,52.15,52.15,2024-02-28
ITEM0016994,ORD005613,CUST01482,Wireless Earbuds,Electronics,1,56.54,56.54,2024-05-01
ITEM0016995,ORD005613,CUST01482,Mouse Pad,Electronics,3,68.34,205.02,2024-05-01
ITEM0016996,ORD005613,CUST01482,Smartphone Case,Electronics,1,69.82,69.82,2024-05-01
ITEM0016997,ORD005613,CUST01482,Power Bank,Electronics,1,63.95,63.95,2024-05-01
ITEM0016998,ORD005614,CUST01482,Wireless Earbuds,Electronics,1,41.76,41.76,2024-08-05
ITEM0016999,ORD005614,CUST01482,USB Hub,Electronics,2,44.36,88.72,2024-08-05
ITEM0017000,ORD005614,CUST01482,Webcam,Electronics,1,45.03,45.03,2024-08-05
ITEM0017001,ORD005614,CUST01482,Mouse Pad,Electronics,1,43.71,43.71,2024-08-05
ITEM0017002,ORD005615,CUST01482,Webcam,Electronics,2,129.33,258.66,2024-08-31
ITEM0017003,ORD005615,CUST01482,Wireless Earbuds,Electronics,1,142.76,142.76,2024-08-31
ITEM0017004,ORD005616,CUST01482,Mouse Pad,Electronics,2,478.02,956.04,2024-07-29
ITEM0017005,ORD005617,CUST01482,Webcam,Electronics,2,234.95,469.9,2024-08-04
ITEM0017006,ORD005617,CUST01482,Power Bank,Electronics,1,199.49,199.49,2024-08-04
ITEM0017007,ORD005618,CUST01482,Business Book,Books,1,255.0,255.0,2024-06-14
ITEM0017008,ORD005618,CUST01482,Tech Manual,Books,1,280.3,280.3,2024-06-14
ITEM0017009,ORD005619,CUST01482,Granola Bar,Food & Drink,3,114.4,343.2,2024-09-28
ITEM0017010,ORD005619,CUST01482,Granola Bar,Food & Drink,1,138.77,138.77,2024-09-28
ITEM0017011,ORD005619,CUST01482,Green Tea,Food & Drink,1,138.01,138.01,2024-09-28
ITEM0017012,ORD005620,CUST01483,Jeans,Apparel,3,68.51,205.53,2024-03-17
ITEM0017013,ORD005620,CUST01483,Sneakers,Apparel,3,84.53,253.59,2024-03-17
ITEM0017014,ORD005621,CUST01483,Casual Tee,Apparel,1,97.32,97.32,2024-04-07
ITEM0017015,ORD005622,CUST01484,Honey,Food & Drink,3,28.84,86.52,2024-12-12
ITEM0017016,ORD005622,CUST01484,Green Tea,Food & Drink,3,28.72,86.16,2024-12-12
ITEM0017017,ORD005622,CUST01484,Coconut Oil,Food & Drink,1,26.03,26.03,2024-12-12
ITEM0017018,ORD005623,CUST01484,Dress,Apparel,3,16.53,49.59,2024-06-21
ITEM0017019,ORD005623,CUST01484,Dress,Apparel,1,16.6,16.6,2024-06-21
ITEM0017020,ORD005623,CUST01484,Casual Tee,Apparel,3,20.01,60.03,2024-06-21
ITEM0017021,ORD005623,CUST01484,Jeans,Apparel,3,18.79,56.37,2024-06-21
ITEM0017022,ORD005624,CUST01485,Hoodie,Apparel,1,46.0,46.0,2024-02-23
ITEM0017023,ORD005624,CUST01485,Dress,Apparel,2,48.78,97.56,2024-02-23
ITEM0017024,ORD005625,CUST01485,Storage Box,Home & Garden,1,50.28,50.28,2024-11-02
ITEM0017025,ORD005625,CUST01485,Aromatherapy Diffuser,Home & Garden,2,49.83,99.66,2024-11-02
ITEM0017026,ORD005626,CUST01485,Keyboard,Electronics,3,43.72,131.16,2024-10-21
ITEM0017027,ORD005626,CUST01485,USB Hub,Electronics,2,43.32,86.64,2024-10-21
ITEM0017028,ORD005626,CUST01485,Webcam,Electronics,3,37.54,112.62,2024-10-21
ITEM0017029,ORD005626,CUST01485,Keyboard,Electronics,3,39.21,117.63,2024-10-21
ITEM0017030,ORD005627,CUST01486,Candle Set,Home & Garden,1,80.8,80.8,2024-12-13
ITEM0017031,ORD005627,CUST01486,Storage Box,Home & Garden,2,84.71,169.42,2024-12-13
ITEM0017032,ORD005627,CUST01486,Wall Art,Home & Garden,2,85.82,171.64,2024-12-13
ITEM0017033,ORD005627,CUST01486,Candle Set,Home & Garden,1,68.58,68.58,2024-12-13
ITEM0017034,ORD005628,CUST01486,Gym Bag,Sports,3,84.59,253.77,2024-01-30
ITEM0017035,ORD005628,CUST01486,Knee Pad,Sports,3,83.85,251.55,2024-01-30
ITEM0017036,ORD005628,CUST01486,Running Shoes,Sports,3,64.71,194.13,2024-01-30
