session_id,customer_id,session_date,acquisition_source,device,city,pages_viewed,session_duration_sec,converted,bounced,segment
SESS0010697,CUST01334,2024-03-26,Email,Mobile,Bali,3,951,0,0,Loyal
SESS0010698,CUST01541,2024-03-07,Paid Search,Tablet,Bali,7,1762,0,0,Lost
SESS0010699,CUST00785,2024-10-04,Email,Desktop,Medan,18,743,0,0,Lost
SESS0010700,CUST01343,2024-09-29,Email,Mobile,Surabaya,18,1057,0,0,Champions
SESS0010701,CUST00600,2024-09-06,Email,Mobile,Jakarta,5,538,0,0,Lost
SESS0010702,CUST00151,2024-10-13,Organic,Mobile,Medan,7,1583,1,0,Loyal
SESS0010703,CUST01649,2024-12-26,Organic,Mobile,Jakarta,17,68,1,0,Champions
SESS0010704,CUST01998,2024-06-02,Social Media,Desktop,Bali,12,953,0,0,Lost
SESS0010705,CUST00306,2024-03-09,Social Media,Mobile,Surabaya,6,849,0,0,Loyal
SESS0010706,CUST01509,2024-03-20,Direct,Mobile,Semarang,12,748,0,0,New
SESS0010707,CUST01584,2024-07-06,Organic,Mobile,Bali,6,125,1,0,Loyal
SESS0010708,CUST00732,2024-04-18,Social Media,Mobile,Surabaya,2,465,0,0,Loyal
SESS0010709,CUST01255,2024-09-01,Paid Search,Desktop,Palembang,12,961,0,0,New
SESS0010710,CUST00784,2024-01-11,Referral,Mobile,Makassar,4,1532,1,0,Champions
SESS0010711,CUST01512,2024-09-29,Organic,Desktop,Yogyakarta,9,946,0,0,Champions
SESS0010712,CUST01483,2024-05-10,Paid Search,Mobile,Bandung,4,1459,0,0,At Risk
SESS0010713,CUST00442,2024-08-25,Paid Search,Desktop,Depok,11,1716,0,0,New
SESS0010714,CUST00286,2024-04-30,Paid Search,Mobile,Medan,14,581,1,0,New
SESS0010715,CUST01890,2024-07-02,Paid Search,Mobile,Bandung,11,1267,0,0,Loyal
SESS0010716,CUST01013,2024-04-11,Social Media,Mobile,Surabaya,4,746,0,0,At Risk
SESS0010717,CUST00083,2024-06-20,Organic,Desktop,Jakarta,1,1463,0,0,Lost
SESS0010718,CUST00813,2024-07-18,Organic,Mobile,Bali,2,1474,0,0,Loyal
SESS0010719,CUST01751,2024-10-20,Social Media,Desktop,Bali,17,1057,0,0,Loyal
SESS0010720,CUST00004,2024-09-21,Social Media,Mobile,Jakarta,13,50,0,0,New
SESS0010721,CUST01619,2024-01-28,Social Media,Desktop,Surabaya,2,1417,0,0,Loyal
SESS0010722,CUST00890,2024-06-29,Email,Mobile,Medan,14,120,0,0,Lost
SESS0010723,CUST01747,2024-01-24,Email,Desktop,Makassar,11,303,0,0,Lost
SESS0010724,CUST01311,2024-07-30,Organic,Mobile,Bandung,15,1523,0,0,At Risk
SESS0010725,CUST00337,2024-11-15,Paid Search,Mobile,Yogyakarta,11,1472,0,0,At Risk
SESS0010726,CUST00389,2024-11-24,Paid Search,Mobile,Jakarta,10,1317,0,0,Loyal
SESS0010727,CUST01407,2024-08-10,Social Media,Desktop,Yogyakarta,17,1193,1,0,Champions
SESS0010728,CUST00821,2024-06-05,Paid Search,Desktop,Jakarta,4,1674,0,0,At Risk
SESS0010729,CUST00108,2024-11-05,Organic,Mobile,Jakarta,11,785,0,0,Lost
SESS0010730,CUST00471,2024-04-27,Organic,Mobile,Medan,9,583,0,0,At Risk
SESS0010731,CUST00346,2024-03-14,Social Media,Desktop,Jakarta,7,1730,0,0,New
SESS0010732,CUST01444,2024-08-26,Referral,Desktop,Jakarta,12,573,0,0,New
SESS0010733,CUST00721,2024-10-08,Organic,Tablet,Jakarta,16,1281,0,0,Champions
SESS0010734,CUST00648,2024-11-16,Paid Search,Tablet,Surabaya,13,1293,1,0,Lost
SESS0010735,CUST00101,2024-08-12,Organic,Mobile,Surabaya,9,437,0,0,Loyal
SESS0010736,CUST01844,2024-01-10,Paid Search,Tablet,Jakarta,1,439,0,0,New
SESS0010737,CUST01673,2024-05-29,Paid Search,Desktop,Surabaya,15,1288,0,0,New
SESS0010738,CUST01204,2024-03-12,Direct,Mobile,Bandung,8,795,1,0,Champions
SESS0010739,CUST01745,2024-06-30,Social Media,Mobile,Medan,12,1458,0,0,At Risk
SESS0010740,CUST00419,2024-08-22,Organic,Mobile,Jakarta,15,721,0,0,Loyal
SESS0010741,CUST00234,2024-12-02,Social Media,Desktop,Medan,4,768,0,0,At Risk
SESS0010742,CUST01447,2024-05-02,Social Media,Desktop,Yogyakarta,8,1300,0,0,Loyal
SESS0010743,CUST01053,2024-08-19,Paid Search,Desktop,Bandung,14,250,1,0,New
SESS0010744,CUST01600,2024-02-01,Social Media,Desktop,Semarang,10,806,0,0,New
SESS0010745,CUST00755,2024-11-05,Social Media,Tablet,Makassar,16,1763,0,0,Loyal
SESS0010746,CUST01173,2024-10-14,Organic,Tablet,Semarang,3,862,0,0,Loyal
SESS0010747,CUST01425,2024-09-01,Social Media,Desktop,Semarang,5,1158,1,0,Champions
SESS0010748,CUST00238,2024-10-26,Paid Search,Desktop,Surabaya,14,334,0,0,Lost
SESS0010749,CUST01698,2024-10-13,Paid Search,Mobile,Bandung,9,1264,0,0,Champions
SESS0010750,CUST00612,2024-11-17,Organic,Mobile,Medan,17,1072,0,0,New
SESS0010751,CUST01661,2024-06-03,Email,Mobile,Yogyakarta,8,364,0,0,Champions
SESS0010752,CUST01704,2024-10-14,Organic,Tablet,Yogyakarta,15,1432,0,0,New
SESS0010753,CUST01708,2024-09-30,Paid Search,Mobile,Medan,10,866,0,0,At Risk
SESS0010754,CUST01068,2024-07-29,Social Media,Mobile,Bandung,1,1322,0,0,At Risk
SESS0010755,CUST00778,2024-08-16,Direct,Mobile,Bali,18,1504,0,0,At Risk
SESS0010756,CUST00564,2024-07-31,Email,Mobile,Surabaya,4,592,0,0,Loyal
SESS0010757,CUST01876,2024-05-11,Paid Search,Mobile,Jakarta,15,650,0,0,At Risk
SESS0010758,CUST01270,2024-09-08,Organic,Mobile,Bandung,18,1593,0,0,Lost
SESS0010759,CUST01349,2024-01-15,Organic,Mobile,Yogyakarta,5,1276,0,0,New
SESS0010760,CUST01347,2024-06-28,Organic,Tablet,Palembang,10,764,0,0,Loyal
SESS0010761,CUST01759,2024-07-21,Organic,Mobile,Bandung,10,457,0,0,Loyal
SESS0010762,CUST01040,2024-03-02,Direct,Mobile,Jakarta,11,1145,0,0,New
SESS0010763,CUST00344,2024-07-06,Social Media,Desktop,Bali,7,149,0,0,New
SESS0010764,CUST01109,2024-10-29,Organic,Mobile,Medan,8,227,0,0,Loyal
SESS0010765,CUST00777,2024-11-22,Paid Search,Desktop,Depok,13,224,0,0,Loyal
SESS0010766,CUST01489,2024-11-25,Referral,Mobile,Bali,7,1297,1,0,Loyal
SESS0010767,CUST00274,2024-12-20,Social Media,Desktop,Surabaya,5,1531,0,0,Champions
SESS0010768,CUST00507,2024-07-22,Referral,Desktop,Bandung,1,752,0,0,At Risk
SESS0010769,CUST00061,2024-06-06,Organic,Desktop,Medan,14,1713,1,0,Loyal
SESS0010770,CUST01311,2024-06-17,Social Media,Mobile,Bandung,8,1388,0,0,At Risk
SESS0010771,CUST01994,2024-10-20,Email,Mobile,Bandung,5,1648,0,0,Loyal
SESS0010772,CUST00341,2024-01-29,Direct,Mobile,Jakarta,7,1481,1,0,Champions
SESS0010773,CUST01608,2024-04-04,Social Media,Mobile,Palembang,3,990,0,0,Loyal
SESS0010774,CUST01004,2024-07-07,Organic,Mobile,Bali,7,201,0,0,New
SESS0010775,CUST01285,2024-01-02,Organic,Desktop,Jakarta,17,935,0,0,Champions
SESS0010776,CUST01538,2024-02-24,Social Media,Mobile,Bali,5,131,0,0,Champions
SESS0010777,CUST00419,2024-07-06,Paid Search,Mobile,Jakarta,12,1243,1,0,Loyal
SESS0010778,CUST00281,2024-02-04,Email,Mobile,Makassar,13,1075,0,0,New
SESS0010779,CUST00064,2024-01-03,Direct,Mobile,Surabaya,3,1306,0,0,At Risk
SESS0010780,CUST00734,2024-11-21,Paid Search,Mobile,Bali,13,892,0,0,At Risk
SESS0010781,CUST00424,2024-12-23,Direct,Tablet,Jakarta,7,297,0,0,Lost
SESS0010782,CUST00897,2024-02-19,Organic,Mobile,Jakarta,8,1184,0,0,At Risk
SESS0010783,CUST00829,2024-12-09,Referral,Desktop,Makassar,14,322,0,0,New
SESS0010784,CUST01899,2024-04-03,Email,Mobile,Yogyakarta,2,92,0,0,New
SESS0010785,CUST01907,2024-12-18,Referral,Mobile,Yogyakarta,7,1534,1,0,New
SESS0010786,CUST01056,2024-05-19,Paid Search,Tablet,Yogyakarta,2,1535,0,0,At Risk
SESS0010787,CUST01812,2024-11-02,Organic,Tablet,Yogyakarta,7,962,0,0,At Risk
SESS0010788,CUST01318,2024-11-28,Social Media,Mobile,Surabaya,16,270,0,0,Champions
SESS0010789,CUST00602,2024-04-14,Organic,Mobile,Jakarta,4,1098,0,0,Champions
SESS0010790,CUST01086,2024-05-03,Email,Mobile,Surabaya,16,203,0,0,At Risk
SESS0010791,CUST01566,2024-03-02,Organic,Mobile,Medan,5,1022,0,0,New
SESS0010792,CUST00044,2024-05-12,Social Media,Mobile,Yogyakarta,4,195,0,0,Loyal
SESS0010793,CUST00888,2024-09-12,Paid Search,Tablet,Yogyakarta,17,1567,1,0,Lost
SESS0010794,CUST00610,2024-07-28,Organic,Desktop,Semarang,2,1753,1,0,Loyal
SESS0010795,CUST01830,2024-02-22,Email,Mobile,Jakarta,12,574,0,0,Loyal
SESS0010796,CUST00838,2024-01-05,Paid Search,Mobile,Jakarta,17,607,0,0,At Risk
SESS0010797,CUST01419,2024-02-02,Paid Search,Mobile,Surabaya,8,1260,0,0,At Risk
SESS0010798,CUST01693,2024-04-23,Organic,Desktop,Semarang,15,119,0,0,New
SESS0010799,CUST01322,2024-10-29,Paid Search,Tablet,Jakarta,5,534,0,0,Lost
SESS0010800,CUST01308,2024-04-05,Organic,Mobile,Jakarta,6,1050,0,0,Champions
SESS0010801,CUST01367,2024-09-23,Social Media,Desktop,Bandung,10,1053,0,0,Loyal
SESS0010802,CUST01706,2024-01-09,Paid Search,Desktop,Bali,7,1391,0,0,New
SESS0010803,CUST00899,2024-08-16,Organic,Desktop,Bali,10,810,0,0,Lost
SESS0010804,CUST00669,2024-01-31,Social Media,Desktop,Jakarta,7,773,1,0,New
SESS0010805,CUST01297,2024-05-31,Organic,Mobile,Bandung,14,1468,0,0,Lost
SESS0010806,CUST01279,2024-06-11,Paid Search,Mobile,Bali,3,1241,0,0,Loyal
SESS0010807,CUST00473,2024-02-08,Social Media,Desktop,Jakarta,17,1637,1,0,Champions
SESS0010808,CUST01909,2024-02-28,Organic,Mobile,Palembang,10,977,0,0,New
SESS0010809,CUST01233,2024-08-28,Organic,Mobile,Jakarta,14,1164,0,0,Lost
SESS0010810,CUST01753,2024-03-23,Email,Desktop,Surabaya,1,1027,0,0,Lost
SESS0010811,CUST01509,2024-02-17,Social Media,Desktop,Semarang,12,337,0,0,New
SESS0010812,CUST01755,2024-03-07,Organic,Mobile,Medan,9,72,1,0,Loyal
SESS0010813,CUST00488,2024-06-19,Organic,Mobile,Bali,9,1101,1,0,At Risk
SESS0010814,CUST00154,2024-11-29,Paid Search,Mobile,Bali,15,1243,0,0,At Risk
SESS0010815,CUST01615,2024-08-06,Social Media,Mobile,Jakarta,17,320,0,0,New
SESS0010816,CUST01558,2024-10-29,Organic,Mobile,Bandung,13,834,0,0,At Risk
SESS0010817,CUST01600,2024-08-02,Paid Search,Desktop,Semarang,16,313,0,0,New
SESS0010818,CUST01378,2024-08-01,Organic,Desktop,Surabaya,5,1545,1,0,Loyal
SESS0010819,CUST00630,2024-02-22,Social Media,Mobile,Bandung,15,1519,0,0,Loyal
SESS0010820,CUST01971,2024-02-03,Paid Search,Mobile,Jakarta,18,695,0,0,Champions
SESS0010821,CUST01288,2024-01-12,Paid Search,Desktop,Jakarta,4,405,0,0,Champions
SESS0010822,CUST01376,2024-11-13,Email,Mobile,Bali,1,748,0,0,At Risk
SESS0010823,CUST00019,2024-05-11,Organic,Mobile,Jakarta,17,495,0,0,New
SESS0010824,CUST01835,2024-05-26,Email,Mobile,Bandung,6,1347,0,0,At Risk
SESS0010825,CUST01726,2024-01-19,Email,Mobile,Jakarta,16,614,0,0,At Risk
SESS0010826,CUST00762,2024-10-29,Email,Mobile,Makassar,1,669,0,0,At Risk
SESS0010827,CUST01931,2024-11-21,Paid Search,Mobile,Makassar,7,738,1,0,Champions
SESS0010828,CUST01692,2024-10-22,Email,Mobile,Bali,4,1773,0,0,Loyal
SESS0010829,CUST01263,2024-02-04,Organic,Desktop,Jakarta,6,1308,0,0,New
SESS0010830,CUST00365,2024-09-28,Organic,Mobile,Jakarta,10,629,0,0,Loyal
SESS0010831,CUST00586,2024-05-28,Organic,Desktop,Jakarta,1,126,1,0,Champions
SESS0010832,CUST01664,2024-10-22,Organic,Tablet,Surabaya,15,1177,0,0,New
SESS0010833,CUST01849,2024-10-09,Email,Tablet,Medan,13,1725,0,0,Loyal
SESS0010834,CUST00540,2024-02-08,Email,Mobile,Jakarta,14,958,0,0,New
SESS0010835,CUST01762,2024-08-28,Social Media,Mobile,Bali,6,458,0,0,Loyal
SESS0010836,CUST01652,2024-08-24,Email,Mobile,Jakarta,13,1723,0,0,At Risk
SESS0010837,CUST00944,2024-02-02,Direct,Mobile,Bandung,16,937,0,0,At Risk
SESS0010838,CUST00351,2024-03-11,Organic,Desktop,Jakarta,17,472,1,0,Champions
SESS0010839,CUST00458,2024-09-04,Direct,Mobile,Surabaya,9,476,0,0,Loyal
SESS0010840,CUST00559,2024-11-15,Social Media,Tablet,Jakarta,16,1599,0,0,Loyal
SESS0010841,CUST00637,2024-08-27,Organic,Mobile,Bali,2,1198,0,0,Lost
SESS0010842,CUST01743,2024-12-07,Email,Desktop,Medan,2,1253,0,0,Champions
SESS0010843,CUST00540,2024-09-07,Organic,Mobile,Jakarta,12,610,0,0,New
SESS0010844,CUST00947,2024-06-30,Paid Search,Desktop,Depok,7,1549,1,0,Lost
SESS0010845,CUST01239,2024-12-19,Social Media,Mobile,Surabaya,12,160,0,0,At Risk
SESS0010846,CUST00565,2024-03-11,Direct,Desktop,Yogyakarta,16,386,0,0,Loyal
SESS0010847,CUST01145,2024-08-18,Paid Search,Mobile,Bali,16,706,0,0,Champions
SESS0010848,CUST01390,2024-04-13,Paid Search,Mobile,Surabaya,12,1387,0,0,Champions
SESS0010849,CUST00092,2024-10-07,Social Media,Mobile,Jakarta,16,359,1,0,New
SESS0010850,CUST00066,2024-05-05,Paid Search,Mobile,Bandung,17,868,1,0,New
SESS0010851,CUST01980,2024-12-17,Direct,Mobile,Surabaya,12,152,1,0,New
SESS0010852,CUST00525,2024-12-29,Paid Search,Mobile,Jakarta,13,542,0,0,At Risk
SESS0010853,CUST00765,2024-12-15,Organic,Mobile,Jakarta,2,1220,0,0,At Risk
SESS0010854,CUST01642,2024-10-30,Social Media,Desktop,Surabaya,2,1148,0,0,New
SESS0010855,CUST01493,2024-11-11,Organic,Tablet,Medan,4,1493,1,0,At Risk
SESS0010856,CUST00035,2024-12-04,Email,Desktop,Semarang,15,1740,0,0,Lost
SESS0010857,CUST00949,2024-05-14,Organic,Mobile,Jakarta,6,1072,0,0,Lost
SESS0010858,CUST01560,2024-06-03,Paid Search,Desktop,Semarang,16,102,0,0,New
SESS0010859,CUST01379,2024-05-09,Referral,Mobile,Medan,11,127,0,0,Champions
SESS0010860,CUST00822,2024-01-17,Email,Tablet,Jakarta,8,1710,0,0,New
SESS0010861,CUST01243,2024-08-06,Organic,Mobile,Bali,14,807,0,0,Loyal
SESS0010862,CUST01073,2024-07-18,Social Media,Tablet,Surabaya,10,1731,0,0,Champions
SESS0010863,CUST00857,2024-09-04,Organic,Mobile,Semarang,12,1339,0,0,New
SESS0010864,CUST00471,2024-09-28,Organic,Mobile,Medan,15,1375,0,0,At Risk
SESS0010865,CUST00758,2024-07-22,Email,Mobile,Yogyakarta,7,521,0,0,New
SESS0010866,CUST01647,2024-11-13,Paid Search,Desktop,Bandung,6,1511,0,0,Loyal
SESS0010867,CUST00865,2024-04-13,Email,Mobile,Yogyakarta,7,372,0,0,Loyal
SESS0010868,CUST01310,2024-04-14,Organic,Mobile,Jakarta,8,565,0,0,New
SESS0010869,CUST01336,2024-06-30,Email,Mobile,Jakarta,15,1198,0,0,Lost
SESS0010870,CUST00156,2024-11-13,Email,Mobile,Bali,9,1059,0,0,New
SESS0010871,CUST00101,2024-02-25,Organic,Tablet,Surabaya,7,206,0,0,Loyal
SESS0010872,CUST01681,2024-12-08,Social Media,Mobile,Bali,3,1408,0,0,Champions
SESS0010873,CUST00609,2024-09-16,Paid Search,Mobile,Jakarta,3,1093,0,0,Champions
SESS0010874,CUST01557,2024-07-28,Organic,Mobile,Bali,8,462,0,0,Champions
SESS0010875,CUST01895,2024-11-11,Organic,Mobile,Jakarta,16,326,0,0,At Risk
SESS0010876,CUST00779,2024-07-18,Social Media,Mobile,Jakarta,6,1294,0,0,Lost
SESS0010877,CUST01163,2024-06-20,Paid Search,Mobile,Jakarta,7,310,0,0,Lost
SESS0010878,CUST01797,2024-06-13,Organic,Desktop,Surabaya,4,864,0,0,New
SESS0010879,CUST01469,2024-07-30,Paid Search,Desktop,Jakarta,12,439,0,0,Champions
SESS0010880,CUST00354,2024-09-26,Organic,Mobile,Medan,10,749,0,0,At Risk
SESS0010881,CUST00291,2024-11-30,Paid Search,Desktop,Medan,11,796,0,0,Loyal
SESS0010882,CUST01120,2024-02-15,Social Media,Mobile,Depok,3,886,0,0,New
SESS0010883,CUST00736,2024-08-25,Email,Mobile,Jakarta,17,529,0,0,Loyal
SESS0010884,CUST01753,2024-08-31,Organic,Mobile,Surabaya,1,305,0,0,Lost
SESS0010885,CUST00105,2024-06-30,Referral,Mobile,Bali,4,1574,0,0,At Risk
SESS0010886,CUST01099,2024-09-14,Direct,Mobile,Yogyakarta,7,194,0,0,Lost
SESS0010887,CUST00632,2024-11-06,Paid Search,Mobile,Jakarta,8,938,0,0,At Risk
SESS0010888,CUST01117,2024-01-06,Social Media,Mobile,Jakarta,10,1616,0,0,At Risk
SESS0010889,CUST01646,2024-03-17,Paid Search,Tablet,Semarang,1,1770,0,0,Loyal
SESS0010890,CUST01488,2024-02-01,Email,Desktop,Bandung,5,1252,0,0,Lost
SESS0010891,CUST01575,2024-07-24,Email,Mobile,Medan,4,1463,0,0,Loyal
SESS0010892,CUST01004,2024-09-23,Paid Search,Mobile,Bali,10,1473,0,0,New
SESS0010893,CUST01450,2024-12-25,Direct,Mobile,Surabaya,4,1355,1,0,At Risk
SESS0010894,CUST00822,2024-12-11,Organic,Tablet,Jakarta,3,187,0,0,New
SESS0010895,CUST00465,2024-05-01,Social Media,Mobile,Jakarta,6,1313,0,0,New
SESS0010896,CUST01321,2024-01-11,Organic,Tablet,Semarang,2,1495,0,0,Champions
SESS0010897,CUST01069,2024-03-02,Email,Tablet,Jakarta,5,1799,1,0,At Risk
SESS0010898,CUST01185,2024-10-08,Social Media,Mobile,Bandung,12,654,1,0,Champions
SESS0010899,CUST00681,2024-08-24,Email,Desktop,Jakarta,12,545,0,0,Lost
SESS0010900,CUST00678,2024-04-12,Paid Search,Desktop,Jakarta,5,258,0,0,New
SESS0010901,CUST01886,2024-11-07,Organic,Mobile,Jakarta,9,290,0,0,Champions
SESS0010902,CUST01910,2024-01-01,Paid Search,Mobile,Surabaya,3,1756,1,0,Loyal
SESS0010903,CUST00065,2024-01-30,Social Media,Mobile,Semarang,17,45,0,0,At Risk
SESS0010904,CUST00107,2024-11-06,Paid Search,Desktop,Bali,7,216,0,0,Lost
SESS0010905,CUST01592,2024-05-01,Email,Mobile,Bandung,1,1571,0,0,At Risk
SESS0010906,CUST00830,2024-12-21,Paid Search,Mobile,Jakarta,14,231,1,0,Loyal
SESS0010907,CUST00389,2024-03-07,Direct,Mobile,Jakarta,11,824,0,0,Loyal
SESS0010908,CUST00098,2024-09-11,Organic,Mobile,Semarang,18,951,0,0,Loyal
SESS0010909,CUST01298,2024-05-14,Organic,Mobile,Surabaya,16,1200,0,0,Champions
SESS0010910,CUST01881,2024-12-20,Organic,Mobile,Jakarta,5,1374,0,0,Lost
SESS0010911,CUST00318,2024-02-22,Social Media,Desktop,Semarang,9,1787,0,0,New
SESS0010912,CUST00814,2024-11-18,Direct,Mobile,Jakarta,7,1546,0,0,At Risk
SESS0010913,CUST01297,2024-01-31,Referral,Desktop,Bandung,9,824,0,0,Lost
SESS0010914,CUST00395,2024-08-20,Social Media,Mobile,Semarang,4,223,0,0,Loyal
SESS0010915,CUST01289,2024-01-13,Organic,Mobile,Bandung,8,1287,0,0,Champions
SESS0010916,CUST00569,2024-04-12,Social Media,Mobile,Jakarta,17,1138,0,0,Lost
SESS0010917,CUST00331,2024-06-13,Referral,Desktop,Surabaya,7,1139,1,0,Champions
SESS0010918,CUST00031,2024-01-17,Organic,Mobile,Jakarta,14,744,0,0,At Risk
SESS0010919,CUST01315,2024-02-27,Referral,Mobile,Jakarta,8,166,0,0,Lost
SESS0010920,CUST01102,2024-03-01,Direct,Desktop,Jakarta,15,1246,0,0,Champions
SESS0010921,CUST01355,2024-07-24,Organic,Tablet,Surabaya,2,1159,1,0,Loyal
SESS0010922,CUST01416,2024-07-21,Social Media,Desktop,Surabaya,17,441,0,0,Loyal
SESS0010923,CUST01256,2024-12-29,Organic,Desktop,Surabaya,5,835,0,0,At Risk
SESS0010924,CUST00944,2024-07-14,Organic,Mobile,Bandung,1,238,0,0,At Risk
SESS0010925,CUST01654,2024-12-26,Social Media,Desktop,Jakarta,8,786,0,0,Loyal
SESS0010926,CUST00030,2024-08-24,Organic,Mobile,Jakarta,4,807,1,0,At Risk
SESS0010927,CUST01456,2024-07-29,Organic,Mobile,Bali,3,145,0,0,New
SESS0010928,CUST00405,2024-06-19,Paid Search,Mobile,Jakarta,5,73,0,0,New
SESS0010929,CUST01699,2024-05-20,Organic,Mobile,Semarang,4,1669,0,0,Loyal
SESS0010930,CUST00801,2024-11-19,Direct,Desktop,Medan,16,562,0,0,At Risk
SESS0010931,CUST01255,2024-09-23,Social Media,Desktop,Palembang,16,1589,1,0,New
SESS0010932,CUST01052,2024-11-13,Social Media,Desktop,Semarang,6,1701,0,0,New
SESS0010933,CUST00036,2024-01-20,Social Media,Mobile,Jakarta,2,846,0,0,Lost
SESS0010934,CUST00005,2024-03-22,Organic,Desktop,Yogyakarta,4,1421,0,0,New
SESS0010935,CUST01004,2024-10-10,Organic,Mobile,Bali,8,1348,0,0,New
SESS0010936,CUST00299,2024-08-03,Paid Search,Tablet,Medan,10,83,0,0,New
SESS0010937,CUST01949,2024-05-25,Organic,Mobile,Bali,17,1269,0,0,Loyal
SESS0010938,CUST01558,2024-06-20,Direct,Mobile,Bandung,18,825,0,0,At Risk
SESS0010939,CUST00097,2024-03-14,Organic,Mobile,Jakarta,17,457,0,0,Loyal
SESS0010940,CUST00050,2024-06-24,Email,Desktop,Surabaya,14,1769,1,0,Champions
SESS0010941,CUST01248,2024-12-06,Social Media,Mobile,Yogyakarta,10,773,0,0,Champions
SESS0010942,CUST01667,2024-05-21,Social Media,Mobile,Bali,6,477,0,0,Champions
SESS0010943,CUST01226,2024-01-04,Paid Search,Mobile,Semarang,2,1119,1,0,Lost
SESS0010944,CUST01778,2024-09-22,Social Media,Mobile,Jakarta,10,1776,1,0,Champions
SESS0010945,CUST01392,2024-10-02,Paid Search,Tablet,Bali,15,1330,0,0,New
SESS0010946,CUST01309,2024-03-08,Organic,Mobile,Jakarta,12,443,0,0,At Risk
SESS0010947,CUST00292,2024-06-23,Organic,Mobile,Semarang,11,372,0,0,Lost
SESS0010948,CUST01718,2024-08-04,Email,Desktop,Palembang,18,1283,1,0,Champions
SESS0010949,CUST00287,2024-05-19,Direct,Mobile,Jakarta,14,1726,0,0,New
SESS0010950,CUST00677,2024-04-19,Organic,Mobile,Jakarta,8,1075,0,0,Loyal
SESS0010951,CUST01868,2024-10-14,Email,Mobile,Bali,7,779,0,0,New
SESS0010952,CUST00924,2024-01-20,Social Media,Mobile,Jakarta,1,1277,1,0,Loyal
SESS0010953,CUST01856,2024-01-15,Referral,Mobile,Jakarta,11,1703,0,0,Loyal
SESS0010954,CUST01893,2024-08-25,Email,Mobile,Jakarta,14,1517,0,0,Lost
SESS0010955,CUST01289,2024-03-23,Paid Search,Desktop,Bandung,18,666,0,0,Champions
SESS0010956,CUST00994,2024-08-14,Organic,Mobile,Jakarta,7,810,0,0,At Risk
SESS0010957,CUST01220,2024-11-26,Email,Mobile,Surabaya,12,346,0,0,At Risk
SESS0010958,CUST01960,2024-11-16,Direct,Mobile,Semarang,5,1591,0,0,New
SESS0010959,CUST01581,2024-10-23,Organic,Mobile,Yogyakarta,17,1206,0,0,Loyal
SESS0010960,CUST01577,2024-08-04,Social Media,Tablet,Surabaya,8,1221,0,0,New
SESS0010961,CUST00411,2024-05-13,Paid Search,Mobile,Surabaya,5,1001,1,0,Loyal
SESS0010962,CUST01737,2024-02-25,Direct,Tablet,Jakarta,6,1670,0,0,At Risk
SESS0010963,CUST00327,2024-07-13,Email,Mobile,Yogyakarta,15,233,0,0,At Risk
SESS0010964,CUST01186,2024-03-01,Paid Search,Mobile,Jakarta,3,254,0,0,New
SESS0010965,CUST01321,2024-04-01,Paid Search,Mobile,Semarang,3,216,0,0,Champions
SESS0010966,CUST01368,2024-12-22,Direct,Mobile,Semarang,1,1483,0,0,At Risk
SESS0010967,CUST01599,2024-10-31,Organic,Desktop,Bali,12,1549,1,0,Champions
SESS0010968,CUST01350,2024-05-20,Social Media,Desktop,Bandung,16,1350,1,0,New
SESS0010969,CUST00371,2024-10-15,Organic,Mobile,Jakarta,11,1432,0,0,New
SESS0010970,CUST01496,2024-03-23,Paid Search,Mobile,Jakarta,15,1005,0,0,At Risk
SESS0010971,CUST00706,2024-08-25,Direct,Mobile,Medan,6,482,0,0,New
SESS0010972,CUST00013,2024-12-24,Direct,Desktop,Bandung,8,1740,1,0,New
SESS0010973,CUST01980,2024-01-05,Organic,Mobile,Surabaya,4,1419,0,0,New
SESS0010974,CUST00566,2024-07-27,Social Media,Mobile,Yogyakarta,12,582,0,0,Loyal
SESS0010975,CUST00514,2024-07-22,Organic,Mobile,Yogyakarta,2,1092,0,0,At Risk
SESS0010976,CUST00091,2024-07-27,Organic,Desktop,Bandung,4,503,0,0,New
SESS0010977,CUST01030,2024-04-01,Paid Search,Mobile,Jakarta,16,44,0,0,New
SESS0010978,CUST01879,2024-02-02,Social Media,Mobile,Jakarta,6,1452,0,0,Lost
SESS0010979,CUST01604,2024-11-30,Organic,Mobile,Semarang,7,619,0,0,Loyal
SESS0010980,CUST00674,2024-07-19,Organic,Mobile,Jakarta,6,1183,1,0,New
SESS0010981,CUST01369,2024-08-21,Email,Mobile,Bandung,10,987,0,0,Champions
SESS0010982,CUST00063,2024-06-07,Direct,Mobile,Jakarta,18,1128,0,0,At Risk
SESS0010983,CUST01378,2024-01-29,Social Media,Mobile,Surabaya,9,549,0,0,Loyal
SESS0010984,CUST00710,2024-05-28,Direct,Mobile,Jakarta,15,852,0,0,Loyal
SESS0010985,CUST00931,2024-11-04,Organic,Mobile,Jakarta,6,383,0,0,Loyal
SESS0010986,CUST00134,2024-11-04,Organic,Mobile,Jakarta,11,235,0,0,Lost
SESS0010987,CUST00127,2024-09-06,Direct,Desktop,Depok,10,1573,1,0,Lost
SESS0010988,CUST00954,2024-08-15,Organic,Mobile,Surabaya,10,950,0,0,Champions
SESS0010989,CUST00362,2024-05-05,Organic,Desktop,Surabaya,4,1280,0,0,Lost
SESS0010990,CUST00627,2024-01-25,Paid Search,Mobile,Jakarta,4,205,0,0,Champions
